"_id","","Agency","Date","Job","Name","Tweet","Twitter_Handle","tweet_URL"
"5bb538c9196d4c9199174742",,"State","1/21/18 22:00","Special Advisor to Transition, Office Of The Secretary","Mary Waters","RT @funder: Whatever you do don’t retweet this video I dug up of Trump trashing Melania &amp; pregnant women around the time he cheated on her…","@marywaters61","http://twitter.com/@marywaters61/status/955198449825312768"
"5bb538c9196d4c91991747bc",,"State","1/12/18 21:14","Special Advisor to Transition, Office Of The Secretary","Mary Waters","RT @sarahkendzior: I don't care that Trump had consensual sex with a porn star.

I care that he's been accused by at least 16 women of sexu…","@marywaters61","http://twitter.com/@marywaters61/status/951925424199815168"
"5bb538c9196d4c91991747de",,"State","1/8/18 12:13","Special Advisor to Transition, Office Of The Secretary","Mary Waters","RT @peterdaou: You know how far we still have to go when 22 women in the Senate is record-breaking. https://t.co/X5Il5Pyecp","@marywaters61","http://twitter.com/@marywaters61/status/950339701721968640"
"5bb538c9196d4c919917486f",,"State","12/30/17 18:03","Special Advisor to Transition, Office Of The Secretary","Mary Waters","RT @CathyYoung63: Interesting how feminist women in Twitter brag about behavior that would be regarded as evidence of male abusiveness if i…","@marywaters61","http://twitter.com/@marywaters61/status/947166286022356993"
"5bb538c9196d4c91991748a6",,"State","12/27/17 15:58","Special Advisor to Transition, Office Of The Secretary","Mary Waters","RT @AdyBarkan: Nice thread buddy. What say we spend 2018 teaming up with @womensmarch @IndivisibleTeam @WorkingFamilies @People4Bernie and…","@marywaters61","http://twitter.com/@marywaters61/status/946047594601549824"
"5bb538c9196d4c9199174915",,"State","12/14/17 3:03","Special Advisor to Transition, Office Of The Secretary","Mary Waters","RT @cbouzy: Trump: Why are all these Black women voting for Doug Jones?
Omarosa: I do not know Mr. President.
Trump: Do you know them? Are…","@marywaters61","http://twitter.com/@marywaters61/status/941141688705265664"
"5bb538c9196d4c9199174921",,"State","12/13/17 4:36","Special Advisor to Transition, Office Of The Secretary","Mary Waters","RT @NBCNightlyNews: JUST IN: Sen. Gillibrand responds to Pres. Trump: “You cannot silence me or the millions of women who have gotten off t…","@marywaters61","http://twitter.com/@marywaters61/status/940802688996052995"
"5bb538c9196d4c919917492c",,"State","12/12/17 3:25","Special Advisor to Transition, Office Of The Secretary","Mary Waters","RT @funder: Roy Moore isn’t just a child molester. He is also a white supremacist who thinks women should stay at home &amp; not work for a liv…","@marywaters61","http://twitter.com/@marywaters61/status/940422206923923456"
"5bb538c9196d4c919917493f",,"State","12/7/17 21:57","Special Advisor to Transition, Office Of The Secretary","Mary Waters","RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a…","@marywaters61","http://twitter.com/@marywaters61/status/938890295911075840"
"5bb538c9196d4c919917494c",,"State","12/6/17 4:37","Special Advisor to Transition, Office Of The Secretary","Mary Waters","RT @funder: Roy Moore’s spokeswoman just told CNN’s pregnant host that Doug Jones would kill her baby; that many women were never molested…","@marywaters61","http://twitter.com/@marywaters61/status/938266059735556096"
"5bb538c9196d4c9199174969",,"State","11/20/17 9:14","Special Advisor to Transition, Office Of The Secretary","Mary Waters","RT @Amy_Siskind: People, stop. If Trump can’t be kind to women, Muslims, Jews, blacks, LGBTQ, immigrants, DACA, poor children, refugees, Pu…","@marywaters61","http://twitter.com/@marywaters61/status/932537691153092608"
"5bb538c9196d4c919917496a",,"State","11/20/17 9:13","Special Advisor to Transition, Office Of The Secretary","Mary Waters","RT @funder: You know what’s a much bigger deal? Sexually assaulting 24 women. #TrumpSexPredator https://t.co/2414xuKnLd","@marywaters61","http://twitter.com/@marywaters61/status/932537397186826240"
"5bb538c9196d4c919917496c",,"State","11/19/17 23:30","Special Advisor to Transition, Office Of The Secretary","Mary Waters","RT @funder: 17 women have accused Donald Trump of sexual misconduct. It’s time to revisit those stories. 

Just FYI-according to my records…","@marywaters61","http://twitter.com/@marywaters61/status/932390736410144768"
"5bb538c9196d4c919917496e",,"State","11/19/17 23:30","Special Advisor to Transition, Office Of The Secretary","Mary Waters","RT @funder: Republicans-

Do you think 24 women are lying about Donald Trump’s sexual misconduct? You either do or you don’t. If you believ…","@marywaters61","http://twitter.com/@marywaters61/status/932390540657688576"
"5bb538c9196d4c9199174970",,"State","11/19/17 23:27","Special Advisor to Transition, Office Of The Secretary","Mary Waters","RT @funder: Trump sexually assaulted dozens of women &amp; Republicans could literally care less. They roll their eyes &amp; act like “we all talke…","@marywaters61","http://twitter.com/@marywaters61/status/932389925747593216"
"5bb538c9196d4c9199174983",,"State","11/17/17 15:19","Special Advisor to Transition, Office Of The Secretary","Mary Waters","RT @BettyBowers: I just pulled a muscle side-eying Mike Huckabee. He says he wants to ban politicians who prey on women from Washington? Hi…","@marywaters61","http://twitter.com/@marywaters61/status/931542291868725248"
"5bb538c9196d4c919917498f",,"State","11/17/17 12:12","Special Advisor to Transition, Office Of The Secretary","Mary Waters","RT @peterdaou: Pence doesn't want to be alone with women, he just wants to dominate their reproductive rights from a distance. https://t.co…","@marywaters61","http://twitter.com/@marywaters61/status/931495266385002498"
"5bb538c9196d4c9199174b3e",,"Health and Human Services","7/25/17 16:44","Secretary of Health and Human Services","Thomas E. Price","RT @HHSGov: #HHS awards 16 grants to prevent #opioid misuse among women and girls. Learn more: https://t.co/rT2H6VlyJM @womenshealth https:…","@SecPriceMD","http://twitter.com/@SecPriceMD/status/889889137339379712"
"5bb538c9196d4c9199174b9d",,"Health and Human Services","6/27/17 22:41","Secretary of Health and Human Services","Thomas E. Price","RT @VP: These hard working men &amp; women are the real life stories behind Obamacare's disastrous numbers. Their voices must be heard #RepealA…","@SecPriceMD","http://twitter.com/@SecPriceMD/status/879832027767480322"
"5bb538c9196d4c9199174bb4",,"Health and Human Services","6/15/17 19:11","Secretary of Health and Human Services","Thomas E. Price","These men and women each have a unique perspective on the failings of #Obamacare. https://t.co/GUg3RsSEp8 https://t.co/INUy6Wsoqc","@SecPriceMD","http://twitter.com/@SecPriceMD/status/875430458477092864"
"5bb538c9196d4c9199174bb7",,"Health and Human Services","6/13/17 16:32","Secretary of Health and Human Services","Thomas E. Price","RT @VP: .@POTUS Trump is fighting every day to restore freedom to American health care &amp; the men &amp; women of @HHSGov are essential to our ef…","@SecPriceMD","http://twitter.com/@SecPriceMD/status/874665797125382145"
"5bb538c9196d4c9199174bcc",,"Health and Human Services","6/5/17 21:07","Secretary of Health and Human Services","Thomas E. Price","Heard directly from women-owned #smallbiz today about the burdens of #Obamacare. We’re doing all we can to provide… https://t.co/fG3Z2HOIF2","@SecPriceMD","http://twitter.com/@SecPriceMD/status/871835963789627392"
"5bb538c9196d4c9199174bcd",,"Health and Human Services","6/5/17 21:04","Secretary of Health and Human Services","Thomas E. Price","RT @VP: It was a great privilege to be joined by so many women small-biz owners to discuss the terrible burden that ObamaCare places on sma…","@SecPriceMD","http://twitter.com/@SecPriceMD/status/871835027792965632"
"5bb538c9196d4c9199174c9e",,"Housing and Urban Development","2/11/17 2:39","Regional Administrator","Denise Cleveland Leggett","RT @KelceyFox9: These women are like action figures.  Thx to @flyfeetrunning @CarrieTollefson @MillCityRunning Katie McGregor.  Lived to tw…","@dagutzke","http://twitter.com/@dagutzke/status/830244918513790976"
"5bb538c9196d4c9199174ce7",,"Housing and Urban Development","6/1/16 16:07","Regional Administrator","Denise Cleveland Leggett","RT @usbank_news: Our Liz Deziel will be on an @Acc2Leadership panel today with women leaders  sharing their best #career strategies https:/…","@dagutzke","http://twitter.com/@dagutzke/status/738039187467841536"
"5bb538c9196d4c9199174e08",,"Treasury","3/3/17 21:57","Deputy General Counsel","Jessie K. Liu","Man sentenced to life plus 82 years for assaulting 5 women near Metro stations @DCPoliceDept @MetroTransitPD https://t.co/VMzScmQn0s","@USAO_DC","http://twitter.com/@USAO_DC/status/837784134709821440"
"5bb538c9196d4c9199174e66",,"Treasury","5/15/15 21:44","Deputy General Counsel","Jessie K. Liu","MPD Chief Lanier says Freundel's acts ""wounded an entire religious community."" Over 150 women taped over 5 years. http://t.co/b4MYQm4T8h","@USAO_DC","http://twitter.com/@USAO_DC/status/599329436455022592"
"5bb538ca196d4c9199175360",,"Consumer Product Safety Commission","8/26/10 13:31","Supervisory Public Affairs Specialist","Scott Wolfson","Women's Equality Day - #CPSC Chairman Tenenbaum to speak abt women in leadership/public service to LWV of Charleston tonight. #19thamendment","@Scott_Wolfson","http://twitter.com/@Scott_Wolfson/status/22177615241"
"5bb538ca196d4c9199175364",,"Consumer Product Safety Commission","8/20/10 19:54","Supervisory Public Affairs Specialist","Scott Wolfson","""Honoring Women Voters"" http://is.gd/eslPd - #CPSC Chairman Tenenbaum to speak in SC next week about women in public service. #leadership","@Scott_Wolfson","http://twitter.com/@Scott_Wolfson/status/21690625773"
"5bb538ca196d4c919917537f",,"Agriculture","4/11/18 3:31","State Director - Iowa, Rural Housing Service","Annette Sweeney","RT @KimReynoldsIA: Annette is a role model for women across our state, and I hope her election will encourage even more Iowans to answer th…","@SweeneyforIowa","http://twitter.com/@SweeneyforIowa/status/983910442216165376"
"5bb538ca196d4c919917548c",,"Treasury","6/16/17 10:33","Executive Secretary","Martha Maria Pacold","RT @stevenmnuchin1: Proud 2 support @BGCA_Clubs &amp; our brave, dedicated Congressmen &amp; women playing 2night. Thank you all for your service 2…","@USTreasury","http://twitter.com/@USTreasury/status/875662638256095232"
"5bb538ca196d4c919917549b",,"Treasury","5/20/17 19:46","Executive Secretary","Martha Maria Pacold","RT @realDonaldTrump: Thank you to the BRAVE servicemen &amp; women who have served, and continue to serve the United States- our true HEROES! #…","@USTreasury","http://twitter.com/@USTreasury/status/866017378504781825"
"5bb538ca196d4c91991755a1",,"Treasury","4/25/16 15:30","Executive Secretary","Martha Maria Pacold","Get to know the women who will be featured on the new $10 dollar bill at https://t.co/WJ3hxNkuTO https://t.co/1DTznfCsZ4","@USTreasury","http://twitter.com/@USTreasury/status/724621523349196801"
"5bb538ca196d4c91991755a2",,"Treasury","4/24/16 21:57","Executive Secretary","Martha Maria Pacold","Get to know the women who will be featured on the new $10 dollar bill at https://t.co/WJ3hxNkuTO https://t.co/aMIvId6SmQ","@USTreasury","http://twitter.com/@USTreasury/status/724356516996771841"
"5bb538ca196d4c91991755a6",,"Treasury","4/23/16 22:21","Executive Secretary","Martha Maria Pacold","Our Modern Money features women who symbolize democracy in action and reflects the diversity of our nation: https://t.co/qZD8d9w2No","@USTreasury","http://twitter.com/@USTreasury/status/724000153288364032"
"5bb538ca196d4c91991755a7",,"Treasury","4/23/16 17:19","Executive Secretary","Martha Maria Pacold","“…the next bill to be redesigned must include women, who for too long have been absent from our currency.” – Sec Lew https://t.co/XUL3vUlUO2","@USTreasury","http://twitter.com/@USTreasury/status/723924158078275584"
"5bb538ca196d4c91991755b4",,"Treasury","4/21/16 15:24","Executive Secretary","Martha Maria Pacold","RT @vj44: Two years ago, 8 year old Sofia wrote to @POTUS that more women should be on our currency. https://t.co/ezmvHVgnbU","@USTreasury","http://twitter.com/@USTreasury/status/723170642321760257"
"5bb538ca196d4c91991755b6",,"Treasury","4/21/16 2:00","Executive Secretary","Martha Maria Pacold","RT @MAKERSwomen: ""We should be part of these conversations."" — Rosie Rios, Treasurer of the US: https://t.co/uBNBXUe3Bj @USTreasury https:/…","@USTreasury","http://twitter.com/@USTreasury/status/722968276951785472"
"5bb538ca196d4c91991755bd",,"Treasury","4/20/16 21:53","Executive Secretary","Martha Maria Pacold","RT @DorisKGoodwin: So glad the nat'l discussion re: honoring women on the face of US currency generated such passion &amp; interest in American…","@USTreasury","http://twitter.com/@USTreasury/status/722906039486517248"
"5bb538ca196d4c91991755c4",,"Treasury","4/20/16 20:04","Executive Secretary","Martha Maria Pacold","The new $10 will honor five heroes of the women’s suffrage movement and continue to feature Alexander Hamilton. https://t.co/dHd50pLjMm","@USTreasury","http://twitter.com/@USTreasury/status/722878517721956355"
"5bb538ca196d4c91991755f0",,"Treasury","3/30/16 20:41","Executive Secretary","Martha Maria Pacold","Treasurer Rios participates in @AAUW's panel on women in leadership. Watch the live stream → https://t.co/G1tNEItuiz https://t.co/PWoRxfgPD6","@USTreasury","http://twitter.com/@USTreasury/status/715277771484884992"
"5bb538ca196d4c9199175601",,"Treasury","3/17/16 14:55","Executive Secretary","Martha Maria Pacold","Chair of the @WhiteHouse Council on Women &amp; Girls @vj44 spoke about @POTUS 's commitment to the advancement of women https://t.co/6T4Z8mNobH","@USTreasury","http://twitter.com/@USTreasury/status/710479686002937857"
"5bb538ca196d4c91991756ae",,"Treasury","10/8/15 23:00","Executive Secretary","Martha Maria Pacold","""We want to know what women's stories have inspired you."" — @Cecilia44 on #TheNew10 https://t.co/HRzTVyz7zA http://t.co/1ZnQ3QFBAV","@USTreasury","http://twitter.com/@USTreasury/status/652257245468622848"
"5bb538ca196d4c91991756b3",,"Treasury","10/8/15 15:30","Executive Secretary","Martha Maria Pacold","""It's a wonderful chance to highlight the contributions women have made to our country""— @JohnKerry on #TheNew10. https://t.co/rqH2L6bACg","@USTreasury","http://twitter.com/@USTreasury/status/652144067288023044"
"5bb538ca196d4c91991756d8",,"Treasury","7/29/15 21:22","Executive Secretary","Martha Maria Pacold","RT @breakfastguy: At @CSMonitor breakfast, @UStreasury Sec. Lew talks: Iran, Puerto Rico debt, Chinese stocks &amp; women on currency  http://t…","@USTreasury","http://twitter.com/@USTreasury/status/626503069942026240"
"5bb538ca196d4c919917572b",,"Treasury","4/30/15 14:50","Executive Secretary","Martha Maria Pacold","Sec. Lew: The policies in the budget were designed specifically to help make sure women are full and equal participants in our economy.","@USTreasury","http://twitter.com/@USTreasury/status/593789423206043649"
"5bb538ca196d4c9199175833",,"Treasury","5/5/14 15:40","Executive Secretary","Martha Maria Pacold","RT @USAinUK: To tackle worldwide #poverty, we must increase women’s economic participation. Treasury Sec. Jack Lew talking sense - http://t…","@USTreasury","http://twitter.com/@USTreasury/status/463342375226466304"
"5bb538ca196d4c9199175839",,"Treasury","5/1/14 16:09","Executive Secretary","Martha Maria Pacold","Deputy Secretary Sarah Bloom Raskin delivering closing remarks now at Global #womeninfinance Symposium. Livestream http://t.co/cEzhbTgt7X","@USTreasury","http://twitter.com/@USTreasury/status/461900199263498240"
"5bb538ca196d4c919917583a",,"Treasury","5/1/14 16:00","Executive Secretary","Martha Maria Pacold","Secretary @PennyPritzker @CommerceGov talking about global growth and investment at #womeninfinance @SaraEisen http://t.co/XYFhRJOQkz","@USTreasury","http://twitter.com/@USTreasury/status/461897916010209280"
"5bb538ca196d4c919917583b",,"Treasury","5/1/14 14:56","Executive Secretary","Martha Maria Pacold","RT @vj44: An estimated 1 billion additional women will enter the global workforce in the next decade—We must invest in this generation #wom…","@USTreasury","http://twitter.com/@USTreasury/status/461881956825694208"
"5bb538ca196d4c919917583c",,"Treasury","5/1/14 14:53","Executive Secretary","Martha Maria Pacold","Discussion on Economic Development in the Global Recovery happening now at #womeninfinance moderated by @SaraEisen http://t.co/KsMLSGnFwF","@USTreasury","http://twitter.com/@USTreasury/status/461881190148874240"
"5bb538ca196d4c9199175840",,"Treasury","5/1/14 12:22","Executive Secretary","Martha Maria Pacold",".@vj44 previews WorkingFamilies Summit in June &amp; quotes POTUS: ""When women succeed, America succeeds"" #womeninfinance http://t.co/g9MsY5AjQA","@USTreasury","http://twitter.com/@USTreasury/status/461843137183612928"
"5bb538ca196d4c9199175841",,"Treasury","5/1/14 12:02","Executive Secretary","Martha Maria Pacold","RT @juliannagoldman: Moderating a great discussion @USTreasury #womeninfinance at 9:15 w/ Ruth Porat, Ann Lamont, Karen Peetz, Mary Miller …","@USTreasury","http://twitter.com/@USTreasury/status/461838050642124800"
"5bb538ca196d4c9199175843",,"Treasury","5/1/14 11:55","Executive Secretary","Martha Maria Pacold","Global #womeninfinance Symposium on opportunities for investment &amp; innovation in economic recovery starting soon http://t.co/KsMLSGnFwF","@USTreasury","http://twitter.com/@USTreasury/status/461836360588865541"
"5bb538ca196d4c9199175bf5",,"Transportation","11/11/14 15:07","Deputy Administrator","Heath Hall","RT @PEGCCouncil: Happy #VeteransDay! Thank you to the men and women of the U.S. Armed Forces who have served and are serving our country!","@HeathTHall","http://twitter.com/@HeathTHall/status/532187841645019136"
"5bb538cb196d4c9199175fcd",,"Homeland Security","7/29/13 17:09","Director of Legislative Affairs","Jessica Nalepa","Last minute plan to watch @BacheloretteABC tonight with @NicoleVT12! Monday is made #womenandwine","@ms_nalepa","http://twitter.com/@ms_nalepa/status/361896239563931648"
"5bb538cb196d4c9199176069",,"Homeland Security","9/25/12 16:36","Director of Legislative Affairs","Jessica Nalepa","RT @melmarpur: Young women, register to vote and exercise a right that we fought so hard to have. http://t.co/a1FUIECq","@ms_nalepa","http://twitter.com/@ms_nalepa/status/250634870110445568"
"5bb538cb196d4c9199176255",,"Homeland Security","10/13/11 18:00","Director of Legislative Affairs","Jessica Nalepa","RT @Jim_Moran: The House should work to create #jobs & leave women alone to control their own body and their own lives.","@ms_nalepa","http://twitter.com/@ms_nalepa/status/124544931636314112"
"5bb538cb196d4c91991762d7",,"Homeland Security","9/8/11 22:39","Director of Legislative Affairs","Jessica Nalepa","So excited for Panhellenic Recruitment with my @GMUChiOmega sisters!!! Even a monsoon won't stop us greek women! #GMUgoGreek","@ms_nalepa","http://twitter.com/@ms_nalepa/status/111931734785925120"
"5bb538cb196d4c9199176300",,"Homeland Security","8/29/11 14:03","Director of Legislative Affairs","Jessica Nalepa","@msleamichele Happy Birthday to one of the most talented women in show business! I hope it is a great day!","@ms_nalepa","http://twitter.com/@ms_nalepa/status/108177993536516096"
"5bb538cb196d4c9199176609",,"White House Office","7/6/17 2:07","Special Assistant to the President and Advisor for Planning","Anthony R. Dolan","RT @Dolan_J_Trump: The #NBAFreeAgency is a RIGGED system. The coastal elites no longer care about the forgotten men and women. It must chan…","@Dolan_J_Trump","http://twitter.com/@Dolan_J_Trump/status/882783030238117896"
"5bb538cb196d4c919917660b",,"White House Office","7/5/17 18:26","Special Assistant to the President and Advisor for Planning","Anthony R. Dolan","The #NBAFreeAgency is a RIGGED system. The coastal elites no longer care about the forgotten men and women. It must… https://t.co/DgBwSU7IYi","@Dolan_J_Trump","http://twitter.com/@Dolan_J_Trump/status/882666963088146435"
"5bb538cb196d4c91991768b7",,"Defense","2/10/18 15:50","Special Assistant, Office of The Deputy Chief Management Officer","Thomas Mackin Williams","So true. The poor guy who beat up two women and STILL got to work in one of the most sensitive and important jobs i… https://t.co/Atr6xMAUur","@matthewamiller","http://twitter.com/@matthewamiller/status/962353031563104256"
"5bb538cb196d4c91991768be",,"Defense","2/9/18 18:07","Special Assistant, Office of The Deputy Chief Management Officer","Thomas Mackin Williams","Not one word of sympathy for the two women he abused. So revealing about the White House culture that allowed Porte… https://t.co/Sp9hoBHAlD","@matthewamiller","http://twitter.com/@matthewamiller/status/962025152459485184"
"5bb538cb196d4c9199176da6",,"Transportation","2/6/14 20:43","Deputy Administrator","Brandye Lyn Hendrickson","RT @GovPenceIN: This has been a harsh winter season, I'd  like to express my appreciation for the men &amp; women of @INDOT http://t.co/O2TGZLc…","@brandye73","http://twitter.com/@brandye73/status/431528614446657536"
"5bb538cb196d4c9199176e52",,"Education","10/11/17 13:59","Special Assistant","Elizabeth Hill","RT @karengeier: Refusing to treat women as equals is the root of sexual harassment AND STUPID MIKE PENCE’S DUMB ASS RULES.","@lizi513","http://twitter.com/@lizi513/status/918113740993761280"
"5bb538cb196d4c9199176e6b",,"Education","9/26/17 1:17","Special Assistant","Elizabeth Hill","RT @JessPKahn: 6 out of 10 #Medicaid dollars are for people over 65 years old- Cindy Mann #atleastwomengettotalkatthishearing","@lizi513","http://twitter.com/@lizi513/status/912486358383562752"
"5bb538cb196d4c9199176efe",,"Education","5/21/17 13:07","Special Assistant","Elizabeth Hill","RT @DavidCornDC: A modest proposal: if you want to help women entrepreneurs, make sure they have all the same rights as men.","@lizi513","http://twitter.com/@lizi513/status/866279340920668160"
"5bb538cb196d4c9199176f43",,"Education","4/7/17 2:49","Special Assistant","Elizabeth Hill","RT @LOLGOP: And I certainly don't think the guy who attacked the women who accused Bill O'Reilly of harassment yesterday is the guy who can…","@lizi513","http://twitter.com/@lizi513/status/850178732669247488"
"5bb538cb196d4c9199176f77",,"Education","3/10/17 2:52","Special Assistant","Elizabeth Hill","RT @LOLGOP: FYI: If you were actually against paying for prenatal care and/or abortion and not just women's freedom, you'd demand free birt…","@lizi513","http://twitter.com/@lizi513/status/840032703621791744"
"5bb538cb196d4c9199176fb7",,"Education","2/17/17 2:51","Special Assistant","Elizabeth Hill","RT @johnmorrisonmd: Got it...Seema Verma thinks it's OK for women to be forced to pay more than men for health care, in the name of ""choice…","@lizi513","http://twitter.com/@lizi513/status/832422244085280768"
"5bb538cb196d4c9199176ff8",,"Education","1/31/17 4:20","Special Assistant","Elizabeth Hill","RT @JoyAnnReid: Why doesn't someone ask @PressSec why those who were detained AND HANDCUFFED included children, elderly women and scientist…","@lizi513","http://twitter.com/@lizi513/status/826283970954399744"
"5bb538cb196d4c919917705b",,"Education","12/21/16 1:47","Special Assistant","Elizabeth Hill","RT @JaneHerzog4: @thehill ridiculous !!! These are the women who need the services .","@lizi513","http://twitter.com/@lizi513/status/811387504221888512"
"5bb538cb196d4c91991770ee",,"Education","10/20/16 1:51","Special Assistant","Elizabeth Hill","RT @CBSThisMorning: ""I want to be sure women get equal pay."" -- @HillaryClinton #debatenight https://t.co/5SJcmvATcM","@lizi513","http://twitter.com/@lizi513/status/788920454190764034"
"5bb538cb196d4c91991770f4",,"Education","10/20/16 1:24","Special Assistant","Elizabeth Hill","RT @katiecouric: ""I will defend Planned Parenthood and Roe v. Wade, and women's rights to make their own healthcare decisions."" -Hillary Cl…","@lizi513","http://twitter.com/@lizi513/status/788913652703240192"
"5bb538cb196d4c91991770fb",,"Education","10/8/16 15:25","Special Assistant","Elizabeth Hill","RT @NateSilver538: Exclusive @FiveThirtyEight projection on what the Electoral College would look like if women refuse to vote Trump. https…","@lizi513","http://twitter.com/@lizi513/status/784776798731108352"
"5bb538cb196d4c9199177189",,"Education","3/4/16 0:43","Special Assistant","Elizabeth Hill","RT @repsandylevin: MI's Medicaid expansion waiver for children &amp; pregnant women affected by the #FlintWaterCrisis was approved today → http…","@lizi513","http://twitter.com/@lizi513/status/705554243407749120"
"5bb538cb196d4c91991771f6",,"Education","11/26/15 0:24","Special Assistant","Elizabeth Hill","RT @soledadobrien: I'm supporting this (on a train home, so I'll do when I'm home). These women are amazing. Can't wait to root 4 them  htt…","@lizi513","http://twitter.com/@lizi513/status/669673144169447424"
"5bb538cb196d4c9199177234",,"Education","9/17/15 1:48","Special Assistant","Elizabeth Hill","RT @elizabethforma: I simply cannot believe that in 2015, the Senate would consider shutting down the gov to defund @PPFA &amp; women’s health …","@lizi513","http://twitter.com/@lizi513/status/644327030721384448"
"5bb538cb196d4c9199177301",,"Treasury","3/8/18 8:01","Special Advisor","David Bohigian","RT @opicgov: . @opicgov unveils @OPIC2X Global Women's Initiative to mobilize $1 billion in the world's women https://t.co/0d9Aax5lz9 #OPIC…","@DBohigian","http://twitter.com/@DBohigian/status/971657135435190272"
"5bb538cb196d4c9199177306",,"Treasury","1/11/18 12:29","Special Advisor","David Bohigian","With largest employer of women in Togo @AlaffiaSkinCare - wonderful example of complete capitalism #impinv https://t.co/3oDCGvolum","@DBohigian","http://twitter.com/@DBohigian/status/951430807893217281"
"5bb538cc196d4c9199177615",,"Defense","1/8/16 1:51","Special Assistant, Department of the Navy","Andrew H. Tabler","Great story @katherinezoepf on growing women's legal awareness in Saudi Arabia: Sisters in Law https://t.co/6TJWaEaWOZ via @newyorker","@Andrewtabler","http://twitter.com/@Andrewtabler/status/685277578903580673"
"5bb538cc196d4c91991778c6",,"Labor","5/10/18 21:34","Special Assistant to the Secretary","Molly E. Conway","RT @texasinafrica: Okay, white women. Apparently this needs to be said. You call the police when someone’s life is in danger or the potenti…","@mollyconway","http://twitter.com/@mollyconway/status/994692141585707008"
"5bb538cc196d4c91991778ce",,"Labor","5/6/18 12:06","Special Assistant to the Secretary","Molly E. Conway","RT @sharmili_m: Only 4% of philanthropic dollars in America go to women and girls @surinakhan @usowomen #usow2018 @womenemployed https://t.…","@mollyconway","http://twitter.com/@mollyconway/status/993099725393063936"
"5bb538cc196d4c91991778d8",,"Labor","4/29/18 18:52","Special Assistant to the Secretary","Molly E. Conway","RT @OhNoSheTwitnt: Friendly reminder that the people upset about a makeup joke at Sarah Sanders’ expense defend a president who calls women…","@mollyconway","http://twitter.com/@mollyconway/status/990665149051801600"
"5bb538cc196d4c91991778f2",,"Labor","4/18/18 16:59","Special Assistant to the Secretary","Molly E. Conway","RT @SkinsFanPG: It was not all that long ago when most people thought women could not do this. Many believed women could not handle the pre…","@mollyconway","http://twitter.com/@mollyconway/status/986650403663241216"
"5bb538cc196d4c919917790f",,"Labor","4/10/18 18:07","Special Assistant to the Secretary","Molly E. Conway","RT @WomenEmployed: Increasingly, women are heads of household. The #WageGap hurts America’s working families. We need #EqualPayNow! #EqualP…","@mollyconway","http://twitter.com/@mollyconway/status/983768325158301696"
"5bb538cc196d4c9199177915",,"Labor","4/8/18 15:25","Special Assistant to the Secretary","Molly E. Conway","RT @nowthisnews: Life coach Tony Robbins says women are using #MeToo to make themselves 'significant' — but this brave sexual abuse survivo…","@mollyconway","http://twitter.com/@mollyconway/status/983003022279237632"
"5bb538cc196d4c919917792b",,"Labor","3/28/18 3:12","Special Assistant to the Secretary","Molly E. Conway","RT @BerniceKing: Happy #MuslimWomensDay! Thought today about incredible Muslim women who I’ve met and admire. And about those who I haven’t…","@mollyconway","http://twitter.com/@mollyconway/status/978832140149362690"
"5bb538cc196d4c9199177953",,"Labor","3/20/18 19:19","Special Assistant to the Secretary","Molly E. Conway","RT @Noor_and_Alaa: Yesterday we were very scared because many children and women are still under the ruble in the next building because the…","@mollyconway","http://twitter.com/@mollyconway/status/976176339521818625"
"5bb538cc196d4c9199177956",,"Labor","3/20/18 11:35","Special Assistant to the Secretary","Molly E. Conway","RT @womensmarchchi: Exactly 2 months ago we gathered in Grant Park to kick off our 2018 March To The Polls. We were 300k strong and loud bu…","@mollyconway","http://twitter.com/@mollyconway/status/976059690642739201"
"5bb538cc196d4c919917796f",,"Labor","3/15/18 1:08","Special Assistant to the Secretary","Molly E. Conway","RT @womensmarchchi: Let's do this: ME PLUS 3. Get 3 friends to vote. Drive 3 neighbors to the Polls. Share a link to early voting locations…","@mollyconway","http://twitter.com/@mollyconway/status/974089961262735365"
"5bb538cc196d4c9199177994",,"Labor","3/8/18 22:48","Special Assistant to the Secretary","Molly E. Conway","Excellent way to start out #IWD2018 - fabulous panel!  My take away, strong women stand up for themselves, but also… https://t.co/aZHJ8fKkJm","@mollyconway","http://twitter.com/@mollyconway/status/971880393623392257"
"5bb538cc196d4c91991779f2",,"Labor","2/4/18 22:26","Special Assistant to the Secretary","Molly E. Conway","RT @jes_chastain: When violence against women is used as a plot device to make the characters stronger then we have a problem. It is not em…","@mollyconway","http://twitter.com/@mollyconway/status/960278435066150912"
"5bb538cc196d4c9199177a05",,"Labor","1/24/18 22:09","Special Assistant to the Secretary","Molly E. Conway","Great work @ZekeAnders #chicagowomensmarch #womensmarchchi #WomensMarch2018 https://t.co/fyxR3sZKxd","@mollyconway","http://twitter.com/@mollyconway/status/956287889851154435"
"5bb538cc196d4c9199177a0d",,"Labor","1/22/18 0:48","Special Assistant to the Secretary","Molly E. Conway","RT @CecileRichards: To my fellow white women: We have got to do better. It is not up to women of color to save this country from itself. Th…","@mollyconway","http://twitter.com/@mollyconway/status/955240741688741889"
